run,t_hours,rounds
wav2vec2_4ba6b0ef_other_reports,7.266666666666667,79.0
wav2vec2_4ba6b0ef_other_reports,7.283333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,7.3,78.0
wav2vec2_4ba6b0ef_other_reports,7.316666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,7.333333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,7.35,78.0
wav2vec2_4ba6b0ef_other_reports,7.366666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,7.383333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,7.4,76.0
wav2vec2_4ba6b0ef_other_reports,7.416666666666667,76.0
wav2vec2_4ba6b0ef_other_reports,7.433333333333334,76.0
wav2vec2_4ba6b0ef_other_reports,7.45,76.0
wav2vec2_4ba6b0ef_other_reports,7.466666666666667,76.0
wav2vec2_4ba6b0ef_other_reports,7.483333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,7.5,77.0
wav2vec2_4ba6b0ef_other_reports,7.516666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,7.533333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,7.55,76.0
wav2vec2_4ba6b0ef_other_reports,7.566666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,7.583333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,7.6,76.0
wav2vec2_4ba6b0ef_other_reports,7.616666666666666,76.0
wav2vec2_4ba6b0ef_other_reports,7.633333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,7.65,77.0
wav2vec2_4ba6b0ef_other_reports,7.666666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,7.683333333333334,76.0
wav2vec2_4ba6b0ef_other_reports,7.7,76.0
wav2vec2_4ba6b0ef_other_reports,7.716666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,7.733333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,7.75,76.0
wav2vec2_4ba6b0ef_other_reports,7.766666666666667,76.0
wav2vec2_4ba6b0ef_other_reports,7.783333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,7.8,76.0
wav2vec2_4ba6b0ef_other_reports,7.816666666666666,76.0
wav2vec2_4ba6b0ef_other_reports,7.833333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,7.85,76.0
wav2vec2_4ba6b0ef_other_reports,7.866666666666666,75.0
wav2vec2_4ba6b0ef_other_reports,7.883333333333334,76.0
wav2vec2_4ba6b0ef_other_reports,7.9,75.0
wav2vec2_4ba6b0ef_other_reports,7.916666666666667,75.0
wav2vec2_4ba6b0ef_other_reports,7.933333333333334,76.0
wav2vec2_4ba6b0ef_other_reports,7.95,75.0
wav2vec2_4ba6b0ef_other_reports,7.966666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,7.983333333333333,75.0
wav2vec2_4ba6b0ef_other_reports,8.0,75.0
wav2vec2_4ba6b0ef_other_reports,8.016666666666667,75.0
wav2vec2_4ba6b0ef_other_reports,8.033333333333333,74.0
wav2vec2_4ba6b0ef_other_reports,8.05,74.0
wav2vec2_4ba6b0ef_other_reports,8.066666666666666,74.0
wav2vec2_4ba6b0ef_other_reports,8.083333333333334,75.0
wav2vec2_4ba6b0ef_other_reports,8.1,74.0
wav2vec2_4ba6b0ef_other_reports,8.116666666666667,75.0
wav2vec2_4ba6b0ef_other_reports,8.133333333333333,74.0
wav2vec2_4ba6b0ef_other_reports,8.15,73.0
wav2vec2_4ba6b0ef_other_reports,8.166666666666666,74.0
wav2vec2_4ba6b0ef_other_reports,8.183333333333334,74.0
wav2vec2_4ba6b0ef_other_reports,8.2,74.0
wav2vec2_4ba6b0ef_other_reports,8.216666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,8.233333333333333,74.0
wav2vec2_4ba6b0ef_other_reports,8.25,74.0
wav2vec2_4ba6b0ef_other_reports,8.266666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,8.283333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,8.3,73.0
wav2vec2_4ba6b0ef_other_reports,8.316666666666666,74.0
wav2vec2_4ba6b0ef_other_reports,8.333333333333334,74.0
wav2vec2_4ba6b0ef_other_reports,8.35,73.0
wav2vec2_4ba6b0ef_other_reports,8.366666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,8.383333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,8.4,74.0
wav2vec2_4ba6b0ef_other_reports,8.416666666666666,74.0
wav2vec2_4ba6b0ef_other_reports,8.433333333333334,74.0
wav2vec2_4ba6b0ef_other_reports,8.45,74.0
wav2vec2_4ba6b0ef_other_reports,8.466666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,8.483333333333333,74.0
wav2vec2_4ba6b0ef_other_reports,8.5,74.0
wav2vec2_4ba6b0ef_other_reports,8.516666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,8.533333333333333,74.0
wav2vec2_4ba6b0ef_other_reports,8.55,74.0
wav2vec2_4ba6b0ef_other_reports,8.566666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,8.583333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,8.6,74.0
wav2vec2_4ba6b0ef_other_reports,8.616666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,8.633333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,8.65,74.0
wav2vec2_4ba6b0ef_other_reports,8.666666666666666,74.0
wav2vec2_4ba6b0ef_other_reports,8.683333333333334,74.0
wav2vec2_4ba6b0ef_other_reports,8.7,74.0
wav2vec2_4ba6b0ef_other_reports,8.716666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,8.733333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,8.75,74.0
wav2vec2_4ba6b0ef_other_reports,8.766666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,8.783333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,8.8,73.0
wav2vec2_4ba6b0ef_other_reports,8.816666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,8.833333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,8.85,73.0
wav2vec2_4ba6b0ef_other_reports,8.866666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,8.883333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,8.9,73.0
wav2vec2_4ba6b0ef_other_reports,8.916666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,8.933333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,8.95,73.0
wav2vec2_4ba6b0ef_other_reports,8.966666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,8.983333333333333,72.0
wav2vec2_4ba6b0ef_other_reports,9.0,72.0
wav2vec2_4ba6b0ef_other_reports,9.016666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,9.033333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,9.05,73.0
wav2vec2_4ba6b0ef_other_reports,9.066666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,9.083333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,9.1,73.0
wav2vec2_4ba6b0ef_other_reports,9.116666666666667,72.0
wav2vec2_4ba6b0ef_other_reports,9.133333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,9.15,73.0
wav2vec2_4ba6b0ef_other_reports,9.166666666666666,72.0
wav2vec2_4ba6b0ef_other_reports,9.183333333333334,72.0
wav2vec2_4ba6b0ef_other_reports,9.2,73.0
wav2vec2_4ba6b0ef_other_reports,9.216666666666667,72.0
wav2vec2_4ba6b0ef_other_reports,9.233333333333333,72.0
wav2vec2_4ba6b0ef_other_reports,9.25,72.0
wav2vec2_4ba6b0ef_other_reports,9.266666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,9.283333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,9.3,73.0
wav2vec2_4ba6b0ef_other_reports,9.316666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,9.333333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,9.35,73.0
wav2vec2_4ba6b0ef_other_reports,9.366666666666667,72.0
wav2vec2_4ba6b0ef_other_reports,9.383333333333333,74.0
wav2vec2_4ba6b0ef_other_reports,9.4,73.0
wav2vec2_4ba6b0ef_other_reports,9.416666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,9.433333333333334,74.0
wav2vec2_4ba6b0ef_other_reports,9.45,72.0
wav2vec2_4ba6b0ef_other_reports,9.466666666666667,72.0
wav2vec2_4ba6b0ef_other_reports,9.483333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,9.5,72.0
wav2vec2_4ba6b0ef_other_reports,9.516666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,9.533333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,9.55,74.0
wav2vec2_4ba6b0ef_other_reports,9.566666666666666,74.0
wav2vec2_4ba6b0ef_other_reports,9.583333333333334,74.0
wav2vec2_4ba6b0ef_other_reports,9.6,74.0
wav2vec2_4ba6b0ef_other_reports,9.616666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,9.633333333333333,74.0
wav2vec2_4ba6b0ef_other_reports,9.65,73.0
wav2vec2_4ba6b0ef_other_reports,9.666666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,9.683333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,9.7,74.0
wav2vec2_4ba6b0ef_other_reports,9.716666666666667,74.0
wav2vec2_4ba6b0ef_other_reports,9.733333333333333,74.0
wav2vec2_4ba6b0ef_other_reports,9.75,74.0
wav2vec2_4ba6b0ef_other_reports,9.766666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,9.783333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,9.8,74.0
wav2vec2_4ba6b0ef_other_reports,9.816666666666666,74.0
wav2vec2_4ba6b0ef_other_reports,9.833333333333334,74.0
wav2vec2_4ba6b0ef_other_reports,9.85,74.0
wav2vec2_4ba6b0ef_other_reports,9.866666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,9.883333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,9.9,73.0
wav2vec2_4ba6b0ef_other_reports,9.916666666666666,74.0
wav2vec2_4ba6b0ef_other_reports,9.933333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,9.95,73.0
wav2vec2_4ba6b0ef_other_reports,9.966666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,9.983333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,10.0,73.0
wav2vec2_4ba6b0ef_other_reports,10.016666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,10.033333333333333,72.0
wav2vec2_4ba6b0ef_other_reports,10.05,73.0
wav2vec2_4ba6b0ef_other_reports,10.066666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,10.083333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,10.1,73.0
wav2vec2_4ba6b0ef_other_reports,10.116666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,10.133333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,10.15,73.0
wav2vec2_4ba6b0ef_other_reports,10.166666666666666,73.0
wav2vec2_4ba6b0ef_other_reports,10.183333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,10.2,72.0
wav2vec2_4ba6b0ef_other_reports,10.216666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,10.233333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,10.25,73.0
wav2vec2_4ba6b0ef_other_reports,10.266666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,10.283333333333333,73.0
wav2vec2_4ba6b0ef_other_reports,10.3,73.0
wav2vec2_4ba6b0ef_other_reports,10.316666666666666,72.0
wav2vec2_4ba6b0ef_other_reports,10.333333333333334,73.0
wav2vec2_4ba6b0ef_other_reports,10.35,73.0
wav2vec2_4ba6b0ef_other_reports,10.366666666666667,73.0
wav2vec2_4ba6b0ef_other_reports,10.383333333333333,72.0
wav2vec2_4ba6b0ef_other_reports,10.4,72.0
