run,t_hours,rounds
resnet_50_145ac6a_report,73.66666666666667,130.0
resnet_50_145ac6a_report,73.83333333333333,132.0
resnet_50_145ac6a_report,74.0,132.0
resnet_50_145ac6a_report,74.16666666666667,131.0
resnet_50_145ac6a_report,74.33333333333333,131.0
resnet_50_145ac6a_report,74.5,131.0
resnet_50_145ac6a_report,74.66666666666667,130.0
resnet_50_145ac6a_report,74.83333333333333,129.0
resnet_50_145ac6a_report,75.0,129.0
resnet_50_145ac6a_report,75.16666666666667,129.0
resnet_50_145ac6a_report,75.33333333333333,130.0
resnet_50_145ac6a_report,75.5,130.0
resnet_50_145ac6a_report,75.66666666666667,132.0
resnet_50_145ac6a_report,75.83333333333333,132.0
resnet_50_145ac6a_report,76.0,132.0
resnet_50_145ac6a_report,76.16666666666667,133.0
resnet_50_145ac6a_report,76.33333333333333,132.0
resnet_50_145ac6a_report,76.5,132.0
resnet_50_145ac6a_report,76.66666666666667,132.0
resnet_50_145ac6a_report,76.83333333333333,132.0
resnet_50_145ac6a_report,77.0,131.0
resnet_50_145ac6a_report,77.16666666666667,131.0
resnet_50_145ac6a_report,77.33333333333333,132.0
resnet_50_145ac6a_report,77.5,133.0
resnet_50_145ac6a_report,77.66666666666667,131.0
resnet_50_145ac6a_report,77.83333333333333,131.0
resnet_50_145ac6a_report,78.0,133.0
resnet_50_145ac6a_report,78.16666666666667,133.0
resnet_50_145ac6a_report,78.33333333333333,135.0
resnet_50_145ac6a_report,78.5,135.0
resnet_50_145ac6a_report,78.66666666666667,137.0
resnet_50_145ac6a_report,78.83333333333333,138.0
resnet_50_145ac6a_report,79.0,138.0
resnet_50_145ac6a_report,79.16666666666667,139.0
resnet_50_145ac6a_report,79.33333333333333,138.0
resnet_50_145ac6a_report,79.5,137.0
resnet_50_145ac6a_report,79.66666666666667,136.0
resnet_50_145ac6a_report,79.83333333333333,134.0
resnet_50_145ac6a_report,80.0,133.0
resnet_50_145ac6a_report,80.16666666666667,133.0
resnet_50_145ac6a_report,80.33333333333333,133.0
resnet_50_145ac6a_report,80.5,135.0
resnet_50_145ac6a_report,80.66666666666667,137.0
resnet_50_145ac6a_report,80.83333333333333,140.0
resnet_50_145ac6a_report,81.0,142.0
resnet_50_145ac6a_report,81.16666666666667,141.0
resnet_50_145ac6a_report,81.33333333333333,141.0
resnet_50_145ac6a_report,81.5,139.0
resnet_50_145ac6a_report,81.66666666666667,138.0
resnet_50_145ac6a_report,81.83333333333333,136.0
resnet_50_145ac6a_report,82.0,134.0
resnet_50_145ac6a_report,82.16666666666667,136.0
resnet_50_145ac6a_report,82.33333333333333,136.0
resnet_50_145ac6a_report,82.5,137.0
resnet_50_145ac6a_report,82.66666666666667,138.0
resnet_50_145ac6a_report,82.83333333333333,139.0
resnet_50_145ac6a_report,83.0,141.0
resnet_50_145ac6a_report,83.16666666666667,140.0
resnet_50_145ac6a_report,83.33333333333333,140.0
resnet_50_145ac6a_report,83.5,140.0
resnet_50_145ac6a_report,83.66666666666667,139.0
resnet_50_145ac6a_report,83.83333333333333,139.0
resnet_50_145ac6a_report,84.0,137.0
resnet_50_145ac6a_report,84.16666666666667,137.0
resnet_50_145ac6a_report,84.33333333333333,137.0
resnet_50_145ac6a_report,84.5,137.0
resnet_50_145ac6a_report,84.66666666666667,138.0
resnet_50_145ac6a_report,84.83333333333333,139.0
resnet_50_145ac6a_report,85.0,141.0
resnet_50_145ac6a_report,85.16666666666667,141.0
resnet_50_145ac6a_report,85.33333333333333,142.0
resnet_50_145ac6a_report,85.5,142.0
resnet_50_145ac6a_report,85.66666666666667,142.0
resnet_50_145ac6a_report,85.83333333333333,141.0
resnet_50_145ac6a_report,86.0,141.0
resnet_50_145ac6a_report,86.16666666666667,141.0
resnet_50_145ac6a_report,86.33333333333333,140.0
resnet_50_145ac6a_report,86.5,141.0
resnet_50_145ac6a_report,86.66666666666667,141.0
resnet_50_145ac6a_report,86.83333333333333,142.0
resnet_50_145ac6a_report,87.0,142.0
resnet_50_145ac6a_report,87.16666666666667,142.0
resnet_50_145ac6a_report,87.33333333333333,143.0
resnet_50_145ac6a_report,87.5,142.0
resnet_50_145ac6a_report,87.66666666666667,140.0
resnet_50_145ac6a_report,87.83333333333333,140.0
resnet_50_145ac6a_report,88.0,139.0
resnet_50_145ac6a_report,88.16666666666667,138.0
resnet_50_145ac6a_report,88.33333333333333,138.0
resnet_50_145ac6a_report,88.5,137.0
resnet_50_145ac6a_report,88.66666666666667,138.0
resnet_50_145ac6a_report,88.83333333333333,137.0
resnet_50_145ac6a_report,89.0,137.0
resnet_50_145ac6a_report,89.16666666666667,137.0
resnet_50_145ac6a_report,89.33333333333333,136.0
resnet_50_145ac6a_report,89.5,138.0
resnet_50_145ac6a_report,89.66666666666667,140.0
resnet_50_145ac6a_report,89.83333333333333,140.0
resnet_50_145ac6a_report,90.0,140.0
resnet_50_145ac6a_report,90.16666666666667,141.0
resnet_50_145ac6a_report,90.33333333333333,143.0
resnet_50_145ac6a_report,90.5,143.0
resnet_50_145ac6a_report,90.66666666666667,142.0
resnet_50_145ac6a_report,90.83333333333333,142.0
resnet_50_145ac6a_report,91.0,143.0
resnet_50_145ac6a_report,91.16666666666667,143.0
resnet_50_145ac6a_report,91.33333333333333,142.0
resnet_50_145ac6a_report,91.5,140.0
resnet_50_145ac6a_report,91.66666666666667,139.0
resnet_50_145ac6a_report,91.83333333333333,138.0
resnet_50_145ac6a_report,92.0,137.0
resnet_50_145ac6a_report,92.16666666666667,135.0
resnet_50_145ac6a_report,92.33333333333333,133.0
resnet_50_145ac6a_report,92.5,133.0
resnet_50_145ac6a_report,92.66666666666667,133.0
resnet_50_145ac6a_report,92.83333333333333,134.0
resnet_50_145ac6a_report,93.0,133.0
resnet_50_145ac6a_report,93.16666666666667,134.0
resnet_50_145ac6a_report,93.33333333333333,135.0
resnet_50_145ac6a_report,93.5,134.0
resnet_50_145ac6a_report,93.66666666666667,133.0
resnet_50_145ac6a_report,93.83333333333333,132.0
resnet_50_145ac6a_report,94.0,132.0
