run,t_hours,round_s
resnet-101_result_report,46.333333333333336,9.51
resnet-101_result_report,46.416666666666664,10.3
resnet-101_result_report,46.5,9.14
resnet-101_result_report,46.583333333333336,8.91
resnet-101_result_report,46.666666666666664,9.37
resnet-101_result_report,46.75,7.57
resnet-101_result_report,46.833333333333336,8.52
resnet-101_result_report,46.916666666666664,11.7
resnet-101_result_report,47.0,10.6
resnet-101_result_report,47.083333333333336,9.41
resnet-101_result_report,47.166666666666664,8.97
resnet-101_result_report,47.25,9.83
resnet-101_result_report,47.333333333333336,10.5
resnet-101_result_report,47.416666666666664,10.2
resnet-101_result_report,47.5,8.86
resnet-101_result_report,47.583333333333336,8.24
resnet-101_result_report,47.666666666666664,7.57
resnet-101_result_report,47.75,11.0
resnet-101_result_report,47.833333333333336,10.4
resnet-101_result_report,47.916666666666664,10.1
