run,t_hours,rounds
resnet-50_result_report,34.916666666666664,401.0
resnet-50_result_report,35.0,400.0
resnet-50_result_report,35.083333333333336,400.0
resnet-50_result_report,35.166666666666664,399.0
resnet-50_result_report,35.25,399.0
resnet-50_result_report,35.333333333333336,399.0
resnet-50_result_report,35.416666666666664,398.0
resnet-50_result_report,35.5,398.0
resnet-50_result_report,35.583333333333336,398.0
resnet-50_result_report,35.666666666666664,398.0
resnet-50_result_report,35.75,397.0
resnet-50_result_report,35.833333333333336,397.0
resnet-50_result_report,35.916666666666664,396.0
resnet-50_result_report,36.0,396.0
resnet-50_result_report,36.083333333333336,398.0
resnet-50_result_report,36.166666666666664,398.0
resnet-50_result_report,36.25,397.0
resnet-50_result_report,36.333333333333336,398.0
resnet-50_result_report,36.416666666666664,397.0
resnet-50_result_report,36.5,399.0
resnet-50_result_report,36.583333333333336,398.0
resnet-50_result_report,36.666666666666664,398.0
resnet-50_result_report,36.75,399.0
resnet-50_result_report,36.833333333333336,398.0
resnet-50_result_report,36.916666666666664,400.0
resnet-50_result_report,37.0,400.0
resnet-50_result_report,37.083333333333336,400.0
resnet-50_result_report,37.166666666666664,397.0
resnet-50_result_report,37.25,398.0
resnet-50_result_report,37.333333333333336,397.0
resnet-50_result_report,37.416666666666664,398.0
resnet-50_result_report,37.5,397.0
resnet-50_result_report,37.583333333333336,399.0
resnet-50_result_report,37.666666666666664,398.0
resnet-50_result_report,37.75,397.0
resnet-50_result_report,37.833333333333336,397.0
resnet-50_result_report,37.916666666666664,397.0
resnet-50_result_report,38.0,394.0
resnet-50_result_report,38.083333333333336,392.0
resnet-50_result_report,38.166666666666664,396.0
resnet-50_result_report,38.25,395.0
resnet-50_result_report,38.333333333333336,395.0
resnet-50_result_report,38.416666666666664,396.0
resnet-50_result_report,38.5,395.0
resnet-50_result_report,38.583333333333336,388.0
resnet-50_result_report,38.666666666666664,384.0
resnet-50_result_report,38.75,379.0
resnet-50_result_report,38.833333333333336,354.0
resnet-50_result_report,38.916666666666664,346.0
resnet-50_result_report,39.0,348.0
resnet-50_result_report,39.083333333333336,338.0
resnet-50_result_report,39.166666666666664,330.0
resnet-50_result_report,39.25,331.0
resnet-50_result_report,39.333333333333336,320.0
resnet-50_result_report,39.416666666666664,311.0
resnet-50_result_report,39.5,312.0
resnet-50_result_report,39.583333333333336,318.0
resnet-50_result_report,39.666666666666664,319.0
