run,t_hours,round_s
resnet-50_woker_offline_report,8.183333333333334,6.07
resnet-50_woker_offline_report,8.2,13.1
resnet-50_woker_offline_report,8.216666666666667,20.6
resnet-50_woker_offline_report,8.233333333333333,22.5
resnet-50_woker_offline_report,8.25,7.83
resnet-50_woker_offline_report,8.266666666666667,5.86
resnet-50_woker_offline_report,8.283333333333333,8.12
resnet-50_woker_offline_report,8.3,5.73
resnet-50_woker_offline_report,8.316666666666666,6.09
resnet-50_woker_offline_report,8.333333333333334,5.56
resnet-50_woker_offline_report,8.35,6.57
